City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,bac lieu,9.285,105.7244,31.69,64,60,5.08,VN,1746586671
363,demopolis,32.5176,-87.8364,17.97,94,100,1.54,US,1746586672
364,fuglafjordur,62.244,-6.814,8.87,94,100,2.88,FO,1746586673
365,kamaishi,39.2667,141.8833,11.89,87,100,2.79,JP,1746586387
366,las cruces,32.3123,-106.7783,16.45,44,0,1.79,US,1746586383
367,livezi-vale,46.4167,26.7333,12.58,94,100,4.12,RO,1746586677
368,san pedro pochutla,15.7333,-96.4667,27.62,70,39,2.31,MX,1746586678
369,al qitena,14.8648,32.3668,24.52,14,2,5.88,SD,1746586679
370,castillos,-34.1667,-53.8333,15.92,95,99,2.73,UY,1746586680
371,makurazaki,31.2667,130.3167,18.56,64,100,5.07,JP,1746586681
372,bakanas,44.8081,76.2772,22.06,25,91,10.91,KZ,1746586683
373,otake,34.2,132.2167,18.69,52,20,2.06,JP,1746586684
374,ushtobe,45.2514,77.9838,21.14,31,22,9.9,KZ,1746586685
375,bafoulabe,13.8065,-10.8321,32.8,40,77,6.41,ML,1746586686
376,puerto tirol,-27.3722,-59.0821,21.0,88,100,6.69,AR,1746586687
377,flin flon,54.7682,-101.865,5.8,51,0,2.98,CA,1746586688
378,battagram,34.6772,73.0233,23.86,62,2,1.04,PK,1746586689
379,wau,7.7029,27.9953,26.21,44,98,0.53,SS,1746586690
380,atamyrat,37.8357,65.2106,32.84,11,5,2.66,TM,1746586691
381,altamira,-3.2033,-52.2064,22.92,98,100,1.16,BR,1746586692
382,yoichi,43.2039,140.7703,11.48,63,100,3.4,JP,1746586414
383,berdigestyakh,62.0989,126.6992,9.44,50,44,2.25,RU,1746586695
384,lawas,13.764,121.0566,32.33,67,100,4.16,PH,1746586696
385,kalachinsk,55.0529,74.5751,17.1,61,100,4.47,RU,1746586697
386,nabire,-3.3667,135.4833,29.19,74,71,2.2,ID,1746586698
387,usinsk,65.9939,57.5281,0.29,100,100,4.56,RU,1746586699
388,bocaiuva,-17.1078,-43.815,20.65,76,97,2.72,BR,1746586701
389,tanga,-5.0667,39.1,23.32,87,100,6.92,TZ,1746586702
390,bargaal,11.2864,51.0773,28.87,68,2,0.54,SO,1746586703
391,toliara,-23.35,43.6667,19.85,66,0,6.15,MG,1746586704
392,alvaraes,-3.2208,-64.8042,23.95,93,87,1.07,BR,1746586705
393,kerch,45.3583,36.4758,11.26,81,49,6.09,UA,1746586706
394,northam,51.0333,-4.2167,6.48,84,100,1.98,GB,1746586707
395,garoowe,8.4054,48.4845,27.86,58,100,0.64,SO,1746586708
396,mamuju,-2.6748,118.8885,28.21,77,98,1.99,ID,1746586709
397,tot'ma,59.9747,42.7642,2.43,78,27,1.09,RU,1746586710
398,podporozh'ye,60.9112,34.1706,2.21,95,100,2.99,RU,1746586711
399,sitka,57.0531,-135.33,8.94,61,100,3.6,US,1746586712
400,machilipatnam,16.1667,81.1333,32.19,60,55,4.0,IN,1746586713
401,malango,-2.9627,119.9001,29.5,53,40,1.6,ID,1746586714
402,san patricio,28.017,-97.5169,25.49,91,2,3.45,US,1746586715
403,sola,-13.8833,167.55,27.52,79,100,6.99,VU,1746586716
404,hongqiao,26.7684,112.1081,21.19,88,100,1.38,CN,1746586717
405,ghanzi,-21.5667,21.7833,12.71,44,0,2.73,BW,1746586718
406,zintan,31.9223,12.252,17.71,61,89,1.44,LY,1746586719
407,lazaro cardenas,17.9583,-102.2,25.72,79,80,2.18,MX,1746586720
408,bentiu,9.2333,29.8333,28.36,17,92,1.13,SS,1746586721
409,taro,-8.3862,115.28,27.35,68,100,1.92,ID,1746586723
410,afaahiti,-17.75,-149.2833,25.83,73,21,2.9,PF,1746586724
411,inarajan village,13.2736,144.7484,31.54,76,14,7.6,GU,1746586725
412,piti village,13.4626,144.6933,31.49,64,20,7.72,GU,1746586726
413,sisimiut,66.9395,-53.6735,-2.63,96,100,3.57,GL,1746586727
414,richards bay,-28.783,32.0377,16.84,78,0,3.43,ZA,1746586728
415,xining,36.6167,101.7667,14.23,36,100,4.26,CN,1746586729
416,villarrobledo,39.2699,-2.6012,10.09,48,100,4.73,ES,1746586730
417,nouadhibou,20.931,-17.0347,17.99,88,86,5.66,MR,1746586503
418,homer,59.6425,-151.5483,9.87,66,0,2.57,US,1746586580
419,fallon,39.4735,-118.7774,17.93,37,20,3.6,US,1746586733
420,kertih,4.5141,103.4483,30.05,79,20,2.24,MY,1746586734
421,roja,57.5,22.8167,2.95,65,10,7.88,LV,1746586735
422,kharan,28.5833,65.4167,28.93,32,0,0.37,PK,1746586736
423,balqash,46.8481,74.995,19.33,37,0,7.0,KZ,1746586737
424,olinda,-8.0089,-34.8553,27.85,69,40,2.57,BR,1746586712
425,lospalos,-8.5186,127.0025,25.62,84,100,3.75,TL,1746586739
426,staraya russa,57.9944,31.3608,4.37,94,100,3.41,RU,1746586740
427,queensbury,53.7667,-1.9167,5.88,81,100,0.59,GB,1746586741
428,songyuan,45.1171,124.8568,18.95,30,100,6.78,CN,1746586742
429,melekeok village,7.4957,134.6367,30.31,74,75,4.63,PW,1746586743
430,tralee,52.2704,-9.7026,6.41,93,79,1.17,IE,1746586744
431,nova vicosa,-17.8919,-39.3719,23.45,81,9,2.65,BR,1746586745
432,antsiranana,-12.2787,49.2917,23.99,85,86,6.56,MG,1746586746
433,dambatta,12.433,8.5154,25.51,10,4,3.4,NG,1746586747
434,susuman,62.7833,148.1667,-0.24,83,100,2.01,RU,1746586748
435,novouzensk,50.4592,48.1431,14.64,71,7,3.28,RU,1746586749
436,kuala terengganu,5.3302,103.1408,28.97,84,20,1.54,MY,1746586751
437,qa'en,33.7265,59.1844,23.27,14,1,1.21,IR,1746586752
438,altai,46.3722,96.2583,1.69,55,99,2.83,MN,1746586753
439,libreville,0.3925,9.4537,28.01,89,75,3.6,GA,1746586221
440,cestos city,5.46,-9.5828,26.06,86,97,1.7,LR,1746586755
441,dubbo,-32.25,148.6167,24.07,50,97,6.17,AU,1746586756
442,huayucachi,-12.1333,-75.2333,9.3,88,59,1.79,PE,1746586757
443,bodaybo,57.8506,114.1933,5.55,76,95,2.05,RU,1746586587
444,kharkhorin,47.1975,102.8238,6.48,71,100,4.04,MN,1746586759
445,leava,-14.3,-178.1667,27.74,80,100,10.7,WF,1746586760
446,muravlenko,63.7898,74.523,5.78,100,100,6.61,RU,1746586761
447,ghazni,33.5536,68.4269,17.82,47,0,0.98,AF,1746586762
448,gemena,3.25,19.7667,21.25,91,78,1.08,CD,1746586763
449,mangrol,21.1167,70.1167,28.29,77,79,5.88,IN,1746586764
450,shubarshi,48.5872,57.1869,18.28,73,100,5.78,KZ,1746586765
451,san luis de la loma,17.2706,-100.8939,27.3,77,60,2.18,MX,1746586766
452,richland,40.7834,-82.5499,12.55,98,100,3.09,US,1746586767
453,mana,5.6592,-53.7767,25.6,89,39,2.41,GF,1746586768
454,port alberni,49.2413,-124.8028,18.77,39,100,2.24,CA,1746586769
455,santa luzia,-19.7697,-43.8514,19.32,83,0,2.57,BR,1746586577
456,malindi,-3.2175,40.1191,24.66,86,100,9.24,KE,1746586772
457,tulun,54.5611,100.5792,8.61,73,100,3.2,RU,1746586773
458,emerald,-23.5333,148.1667,26.86,48,1,4.11,AU,1746586774
459,merizo village,13.2658,144.6691,31.31,76,14,7.57,GU,1746586775
460,six-fours-les-plages,43.0938,5.84,10.05,83,20,3.89,FR,1746586776
461,pirallahi,40.4723,50.333,18.08,77,40,5.66,AZ,1746586777
462,piacabucu,-10.4056,-36.4344,24.49,88,22,1.17,BR,1746586778
463,tamiahua,21.2667,-97.45,26.66,84,39,4.45,MX,1746586779
464,primero de mayo,-32.2552,-58.4228,21.57,93,86,4.95,AR,1746586780
465,broome,42.2506,-75.833,12.78,96,100,2.06,US,1746586781
466,suntar,62.1444,117.6319,1.66,100,100,1.87,RU,1746586782
467,pelabuhanratu,-6.9875,106.5514,30.85,68,67,1.06,ID,1746586783
468,dwarka,22.2394,68.9678,28.9,76,23,5.94,IN,1746586784
469,el granada,37.5027,-122.4694,16.22,79,100,4.12,US,1746586785
470,atafu village,-8.5421,-172.5159,28.43,78,100,6.27,TK,1746586786
471,belyy yar,53.6039,91.3903,9.94,71,40,2.0,RU,1746586787
472,tsiombe,-25.3,45.4833,18.04,74,0,3.51,MG,1746586723
473,aswan,24.0934,32.907,22.61,28,0,1.54,EG,1746586789
474,port moresby,-9.4431,147.1797,29.68,70,40,4.12,PG,1746586583
475,roma,43.2128,-75.4557,13.95,99,100,1.34,US,1746586791
476,gevrai,19.2667,75.75,29.34,42,0,3.46,IN,1746586792
477,kiruna,67.8557,20.2251,-2.49,80,40,1.54,SE,1746586793
478,korla,41.7597,86.1469,24.04,16,1,1.39,CN,1746586794
479,tynda,55.1667,124.7167,11.13,46,64,0.65,RU,1746586795
480,kununurra,-15.7667,128.7333,31.99,33,60,6.69,AU,1746586662
481,redencao,-4.2258,-38.7306,22.56,93,25,0.51,BR,1746586799
482,alice springs,-23.7,133.8833,24.75,33,60,6.69,AU,1746586718
483,vilcun,-38.65,-72.2333,7.86,97,100,1.86,CL,1746586801
484,peterhead,57.5058,-1.7981,5.09,79,87,2.79,GB,1746586802
485,makoua,0.0069,15.6333,22.22,86,0,0.99,CG,1746586803
486,road town,18.4167,-64.6167,26.02,78,20,2.57,VG,1746586511
487,tubarjal,30.4999,38.216,18.05,28,0,3.09,SA,1746586807
488,dzuunharaa,48.8523,106.4579,13.63,28,100,7.1,MN,1746586808
489,palikir - national government center,6.9248,158.1611,28.47,90,100,6.17,FM,1746586809
490,onguday,50.75,86.15,9.45,55,4,1.86,RU,1746586810
491,yaren,-0.5472,166.916,28.25,79,37,5.12,NR,1746586223
492,novomoskovs'k,48.6167,35.2,13.32,82,100,2.6,UA,1746586812
493,waingapu,-9.6567,120.2641,28.8,75,71,3.72,ID,1746586813
494,sabha,27.0377,14.4283,25.65,13,0,6.83,LY,1746586814
495,broken hill,-31.95,141.4333,20.14,47,99,5.81,AU,1746586527
496,walvis bay,-22.9575,14.5053,24.17,43,0,2.43,NA,1746586816
497,rockport,28.0206,-97.0544,27.02,90,0,2.06,US,1746586817
498,mansa,29.9833,75.3833,30.93,35,14,3.86,IN,1746586818
499,an nuhud,12.7,28.4333,20.24,15,40,5.23,SD,1746586819
500,corner brook,48.9667,-57.9484,6.33,70,99,2.68,CA,1746586820
501,gobabis,-22.45,18.9667,12.07,46,0,4.81,NA,1746586822
502,taoudenni,22.6783,-3.9836,31.64,18,90,8.52,ML,1746586823
503,kabalo,-6.05,26.9167,19.91,96,98,2.08,CD,1746586824
504,al jawf,29.5,38.75,18.51,20,1,1.89,SA,1746586825
505,nakhon phanom,17.3333,104.4167,25.89,68,89,2.59,TH,1746586826
506,berezovyy,51.6667,135.7,11.58,48,87,0.57,RU,1746586827
507,erenhot,43.6475,111.9767,18.59,17,97,3.3,CN,1746586829
508,cadale,2.7603,46.3222,27.59,74,100,6.71,SO,1746586830
509,san antonio de pale,-1.4014,5.6325,27.21,82,45,5.52,GQ,1746586831
510,la huacana,18.9667,-101.8167,25.98,42,56,2.09,MX,1746586833
511,argo,37.6333,22.7333,17.73,48,27,1.83,GR,1746586834
512,petropavl,54.8753,69.1628,16.99,77,20,4.0,KZ,1746586835
513,massawa,15.6097,39.45,26.56,66,49,2.88,ER,1746586836
514,rabo de peixe,37.8,-25.5833,12.73,88,20,1.54,PT,1746586837
515,hasaki,35.7333,140.8333,18.51,57,2,3.99,JP,1746586619
516,antofagasta,-23.65,-70.4,16.6,84,95,2.08,CL,1746586726
517,chililabombwe,-12.3648,27.8229,9.31,89,0,2.22,ZM,1746586840
518,timimoun,29.2639,0.231,30.21,21,0,5.66,DZ,1746586841
519,mancio lima,-7.6142,-72.8958,23.55,90,64,0.6,BR,1746586842
520,itoman,26.1247,127.6694,24.21,65,75,4.12,JP,1746586843
521,leon,21.1167,-101.6667,26.03,23,16,5.67,MX,1746586627
522,bandon,51.7469,-8.7425,9.77,89,90,1.43,IE,1746586845
523,mahajanga,-15.7167,46.3167,24.01,69,20,3.09,MG,1746586846
524,mountain home,43.133,-115.6912,18.71,44,0,2.57,US,1746586802
525,phan rang-thap cham,11.5667,108.9833,33.59,48,100,2.61,VN,1746586849
526,passi,11.15,122.65,32.1,62,99,0.54,PH,1746586850
527,san andres,12.5847,-81.7006,29.01,79,64,4.12,CO,1746586851
528,mao,39.8885,4.2658,12.31,82,0,1.54,ES,1746586605
529,sahiwal,30.6667,73.1,32.74,32,2,2.57,PK,1746586853
530,severo-yeniseyskiy,60.3725,93.0408,4.65,97,100,1.83,RU,1746586854
531,labytnangi,66.6572,66.4183,0.5,100,100,2.0,RU,1746586855
532,nevers,46.9167,3.3333,7.54,79,90,2.59,FR,1746586856
533,irymple,-34.25,142.1667,21.72,64,79,3.13,AU,1746586858
534,gembu,6.7,11.2667,17.79,85,77,0.97,NG,1746586859
535,lobito,-12.3481,13.5456,25.48,81,29,1.73,AO,1746586860
536,berdychiv,49.8993,28.6024,7.28,98,100,3.09,UA,1746586861
537,dolores,-36.3132,-57.6792,17.05,97,100,2.35,AR,1746586833
538,pokhara,28.2333,83.9833,23.19,61,60,1.53,NP,1746586863
539,la'ie,21.6477,-157.9253,25.98,81,14,2.68,US,1746586864
540,toulepleu guere,6.574,-8.4259,22.35,99,93,1.05,CI,1746586865
541,shingu,33.7333,135.9833,20.47,45,45,1.23,JP,1746586866
542,kavkazskaya,45.445,40.6728,12.75,85,6,1.58,RU,1746586868
543,serowe,-22.3833,26.7167,11.75,49,0,1.01,BW,1746586869
544,saint croix,17.7397,-64.7388,24.98,84,100,0.45,VI,1746586871
545,tommot,58.9564,126.2925,10.64,49,32,1.5,RU,1746586872
546,miasskoye,55.2784,61.8905,12.49,73,95,4.94,RU,1746586873
547,olyokminsk,60.3736,120.4264,4.86,84,100,3.84,RU,1746586874
548,nikel,69.4128,30.222,-2.01,90,92,8.36,RU,1746586875
549,chitapur,17.1167,77.0833,32.57,28,7,4.87,IN,1746586876
550,khandyga,62.6667,135.6,10.16,38,14,2.53,RU,1746586877
551,kaspiyskiy,45.3929,47.3707,17.69,56,1,4.49,RU,1746586878
552,dickinson,29.4608,-95.0513,26.13,92,100,2.57,US,1746586879
553,waynesville,35.4887,-82.9887,11.5,67,9,0.45,US,1746586880
554,akwatia,6.0402,-0.8088,23.26,99,80,1.07,GH,1746586882
555,qingyuan,23.7,113.0333,28.04,83,70,2.23,CN,1746586883
556,ephrata,40.1798,-76.1788,15.36,83,88,3.14,US,1746586885
557,crane,31.3974,-102.3501,20.75,28,14,2.58,US,1746586886
558,khilok,51.3674,110.4676,11.57,36,99,3.56,RU,1746586625
559,emporia,38.4039,-96.1817,16.47,75,100,0.51,US,1746586807
560,mahanje,-9.9333,35.3333,14.05,96,11,0.38,TZ,1746586889
561,vadso,70.0744,29.7487,0.09,80,75,7.2,NO,1746586890
562,kapoeta,4.7717,33.5903,23.0,56,70,2.46,SS,1746586891
563,inari,68.906,27.0288,-2.76,82,91,3.85,FI,1746586892
564,chegdomyn,51.1167,133.0167,12.35,42,16,2.14,RU,1746586893
565,al bawiti,28.3492,28.8659,20.58,29,60,1.75,EG,1746586894
566,vatra dornei,47.35,25.3667,8.36,89,100,1.52,RO,1746586896
567,marine corps base hawaii - mcbh,21.4453,-157.7513,25.98,76,40,5.66,US,1746586897
568,bangassou,4.7413,22.8184,19.93,87,56,0.88,CF,1746586898
569,rongelap,11.1635,166.8941,27.61,76,81,7.37,MH,1746586900
570,markaz-e hukumat-e darweshan,31.1323,64.1934,29.88,5,0,4.16,AF,1746586901
571,ouesso,1.6136,16.0517,21.46,79,13,0.55,CG,1746586902
572,canico,32.6333,-16.85,18.89,88,40,5.14,PT,1746586903
573,tamboril,19.4854,-70.611,22.43,94,20,1.54,DO,1746586904
574,shimoda,34.6667,138.95,17.89,73,82,3.56,JP,1746586905
575,quellon,-43.1167,-73.6167,9.45,84,100,5.56,CL,1746586906
576,bobrov,51.0961,40.0333,8.94,94,100,3.42,RU,1746586908
577,illizi,26.4833,8.4667,28.16,18,0,3.37,DZ,1746586840
578,zapata,26.9073,-99.2714,28.79,64,4,6.1,US,1746586724
579,san clemente del tuyu,-36.3569,-56.7235,19.43,95,100,5.77,AR,1746586912
580,gaiman,-43.2897,-65.4929,9.11,43,0,6.41,AR,1746586913
581,nemuro,43.3236,145.575,4.0,98,100,8.63,JP,1746586914
582,minas de marcona,-15.2119,-75.1103,14.43,83,17,3.61,PE,1746586915
583,vygonichi,53.0985,34.0673,6.08,65,100,1.66,RU,1746586916
584,ain taya,36.7933,3.2869,17.58,94,20,2.06,DZ,1746586804
585,iwaki,37.05,140.8833,17.36,56,1,8.56,JP,1746586918
