City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,ribeira brava,32.65,-17.0667,20.4,93,16,3.32,PT,1746631386
366,muisne,0.6,-80.0333,26.25,84,93,2.47,EC,1746631387
367,vilani,56.5525,26.9245,7.05,48,97,5.46,LV,1746631388
368,brumunddal,60.881,10.9395,16.61,31,98,0.89,NO,1746631389
369,isnos,1.9356,-76.2406,18.02,63,16,1.75,CO,1746631390
370,swift current,50.2834,-107.8014,13.45,38,0,13.89,CA,1746631148
371,vila velha,-20.3297,-40.2925,25.97,73,75,3.09,BR,1746631392
372,newborough,52.6389,-0.2233,15.01,62,100,5.14,GB,1746631393
373,anadarko,35.0726,-98.2437,15.91,86,90,3.94,US,1746631394
374,cutral-co,-38.9469,-69.2089,12.85,42,100,2.93,AR,1746631145
375,xai-xai,-25.0519,33.6442,22.46,70,0,3.47,MZ,1746631397
376,geraldton,-28.7667,114.6,24.23,31,2,7.2,AU,1746631398
377,vysokaya gora,55.9128,49.3017,10.99,61,100,3.12,RU,1746631399
378,greenville,35.6127,-77.3663,26.01,42,0,0.0,US,1746631248
379,borzya,50.3833,116.5167,9.53,52,96,3.48,RU,1746631402
380,aldinga beach,-35.2793,138.4604,14.24,70,3,2.79,AU,1746631403
381,san francisco de la paz,14.9,-86.2,30.65,57,100,1.87,HN,1746631404
382,huilong,31.8111,121.655,14.67,83,44,5.82,CN,1746631405
383,'ali sabieh,11.1558,42.7125,32.13,40,79,2.69,DJ,1746631406
384,mahaddayweyne,2.9726,45.5347,31.4,52,100,6.74,SO,1746631407
385,al wafrah,28.6392,47.9306,31.63,14,0,8.08,KW,1746631408
386,colonia,50.9333,6.95,18.03,42,0,4.63,DE,1746631409
387,borogontsy,62.6683,131.1683,2.42,69,0,2.07,RU,1746631412
388,isabela,6.7085,121.9711,27.03,81,82,0.56,PH,1746631413
389,laguna,38.421,-121.4238,15.26,79,0,4.12,US,1746631414
390,tataouine,32.9297,10.4518,27.24,29,100,6.78,TN,1746631415
391,gualaceo,-2.9,-78.7833,18.81,59,8,1.62,EC,1746631416
392,laminusa,5.5549,120.9136,28.99,70,50,2.07,PH,1746631417
393,mammoth lakes,37.6485,-118.9721,8.52,37,0,0.0,US,1746631247
394,tvoroyri,61.5556,-6.8111,9.25,93,82,4.77,FO,1746631419
395,weno,7.4515,151.8468,28.97,79,75,2.57,FM,1746631421
396,mugia,43.1041,-9.2179,17.73,66,8,9.08,ES,1746631422
397,yuxi,24.355,102.5422,22.88,44,3,4.98,CN,1746631423
398,funafuti,-8.5243,179.1942,28.98,79,94,7.32,TV,1746631424
399,cacapava do sul,-30.5122,-53.4914,24.39,62,98,2.93,BR,1746631425
400,akjoujt,19.6969,-14.4164,37.01,20,25,5.53,MR,1746631426
401,figuig (centre),32.1089,-1.2286,31.71,11,0,8.59,MA,1746631427
402,chuguyevka,44.1653,133.8633,6.68,72,73,1.85,RU,1746631428
403,wailea,19.8858,-155.123,20.0,88,40,2.57,US,1746631429
404,palikir - national government center,6.9248,158.1611,26.08,94,100,1.79,FM,1746631430
405,puerto aysen,-45.4,-72.7,5.46,100,100,1.08,CL,1746631431
406,guerrero negro,27.9769,-114.0611,16.94,73,0,5.45,MX,1746631432
407,cooma,-36.2333,149.1333,8.54,68,1,1.25,AU,1746631433
408,talakan,50.3167,130.3667,6.92,58,9,0.93,RU,1746631434
409,coahuayana de hidalgo,18.7,-103.6583,28.72,37,48,1.07,MX,1746631435
410,camacupa,-12.0167,17.4833,22.65,57,2,1.38,AO,1746631436
411,san juan de miraflores,-12.1629,-76.9635,18.29,70,8,2.65,PE,1746631437
412,moyale,3.5167,39.0584,22.47,74,99,1.2,KE,1746631438
413,xining,36.6167,101.7667,8.84,64,97,5.08,CN,1746631439
414,eydhafushi,5.1033,73.0708,26.54,78,100,2.31,MV,1746631442
415,paracuru,-3.41,-39.0306,30.22,62,67,5.88,BR,1746631443
416,chiquimulilla,14.0858,-90.3767,30.55,71,38,2.43,GT,1746631444
417,enterprise,36.0252,-115.2419,17.62,50,40,1.54,US,1746631445
418,mil'kovo,55.6078,37.7956,14.61,34,85,3.02,RU,1746631446
419,jacksonville,30.3322,-81.6556,30.7,67,75,3.6,US,1746631286
420,kudat,6.8837,116.8477,25.96,94,20,1.03,MY,1746631448
421,suva,-18.1416,178.4415,25.71,83,75,5.14,FJ,1746631449
422,trondheim,63.4305,10.3951,10.03,65,91,1.34,NO,1746631294
423,namibe,-15.1961,12.1522,28.94,53,0,4.18,AO,1746631452
424,daru,-9.0763,143.2092,26.07,90,96,3.54,PG,1746631236
425,kuppam,12.75,78.3667,28.82,51,66,2.05,IN,1746631454
426,palmer,42.1584,-72.3287,20.29,59,40,6.17,US,1746631455
427,karratha,-20.7377,116.8463,26.91,42,1,2.97,AU,1746631456
428,touros,-5.1989,-35.4608,31.27,58,100,6.34,BR,1746631457
429,sarmiento,-45.5882,-69.07,9.34,56,100,2.98,AR,1746631458
430,revda,56.801,59.9303,9.75,58,5,1.81,RU,1746631460
431,lyozna,55.0249,30.7956,6.77,71,99,5.46,BY,1746631461
432,rongelap,11.1635,166.8941,27.18,82,100,9.34,MH,1746631263
433,ketchikan,55.3422,-131.6461,6.99,89,100,3.09,US,1746631464
434,luorong,24.4058,109.6086,24.9,91,54,1.91,CN,1746631465
435,acapulco de juarez,16.8634,-99.8901,27.9,83,75,2.57,MX,1746631456
436,santa marta,11.2408,-74.199,31.61,72,20,2.06,CO,1746631305
437,port augusta,-32.5,137.7667,13.97,73,1,5.1,AU,1746631269
438,verkhnevilyuysk,63.4453,120.3167,0.8,98,100,1.91,RU,1746631469
439,myeik,12.4333,98.6,27.5,81,100,0.88,MM,1746631470
440,svetlyy,54.675,20.1347,9.15,56,40,5.72,RU,1746631471
441,masina,-4.3836,15.3914,34.19,52,40,3.09,CD,1746631473
442,dakoro,14.5106,6.765,40.45,4,83,3.89,NE,1746631474
443,shibetsu,43.659,145.132,4.3,90,15,2.72,JP,1746631475
444,holyhead,53.3062,-4.6321,15.96,58,20,4.63,GB,1746631477
445,naga,13.6192,123.1814,25.81,92,96,1.19,PH,1746631478
446,norilsk,69.3535,88.2027,0.68,93,100,2.92,RU,1746631479
447,hadibu,12.65,54.0333,30.03,75,54,3.25,YE,1746631480
448,nampula,-15.1165,39.2666,22.97,68,40,4.12,MZ,1746631457
449,pierre,44.3683,-100.351,16.27,39,0,6.17,US,1746631482
450,queenstown,-31.8976,26.8753,22.4,27,0,5.32,ZA,1746631219
451,tofol,5.3248,163.0078,27.88,82,100,9.16,FM,1746631484
452,cill airne,52.05,-9.5167,19.03,45,0,3.6,IE,1746631485
453,vila franca do campo,37.7167,-25.4333,18.27,99,96,2.63,PT,1746631486
454,luanda,-8.8368,13.2343,30.0,70,20,6.17,AO,1746631275
455,san buenaventura,27.0833,-101.5333,25.82,50,75,0.0,MX,1746631488
456,sathupalli,17.2497,80.869,30.02,59,18,5.95,IN,1746631489
457,antalaha,-14.9003,50.2788,25.4,84,51,4.84,MG,1746631437
458,koryazhma,61.3143,47.1691,8.25,52,93,2.76,RU,1746631492
459,maragogi,-9.0122,-35.2225,29.71,55,2,4.53,BR,1746631493
460,hohhot,40.8106,111.6522,15.16,58,20,2.0,CN,1746631494
461,kulhudhuffushi,6.6221,73.07,28.79,69,100,4.04,MV,1746631264
462,oudtshoorn,-33.5907,22.2014,18.41,71,100,4.52,ZA,1746631496
463,nemuro,43.3236,145.575,5.37,94,62,4.14,JP,1746631497
464,tabou,4.423,-7.3528,29.54,66,100,3.46,CI,1746631498
465,hadsund,56.7148,10.1168,15.2,42,23,4.15,DK,1746631499
466,fougamou,-1.2154,10.5838,32.99,54,30,0.7,GA,1746631500
467,salekhard,66.53,66.6019,0.35,90,55,6.34,RU,1746631501
468,laojunmiao,39.8333,97.7333,10.33,50,83,6.53,CN,1746631502
469,san angelo,31.4638,-100.437,21.45,75,0,2.57,US,1746631503
470,aswan,24.0934,32.907,36.61,7,0,2.57,EG,1746631392
471,katsuren-haebaru,26.3369,127.8719,20.01,82,100,0.0,JP,1746631505
472,aksu,41.1231,80.2644,26.39,16,87,3.26,CN,1746631506
473,zhob,31.3411,69.4481,26.6,34,16,8.35,PK,1746631508
474,puyang chengguanzhen,35.7028,115.0053,22.63,35,88,6.85,CN,1746631509
475,yuncheng,35.0231,110.9928,22.85,33,100,1.73,CN,1746631440
476,an nuhud,12.7,28.4333,35.83,4,5,4.84,SD,1746631511
477,chandler,33.3062,-111.8412,22.16,49,75,2.06,US,1746631512
478,le port,-20.9373,55.2919,25.98,84,98,1.28,RE,1746631513
479,aberdeen,57.1437,-2.0981,14.74,63,40,4.12,GB,1746631370
480,mantua,45.1667,10.7833,17.34,89,100,0.89,IT,1746631296
481,de queen,34.0379,-94.3413,16.88,100,100,0.0,US,1746631516
482,arteaga,18.4667,-102.4167,27.92,39,13,1.27,MX,1746631517
483,strelka,58.0728,93.0344,12.06,57,94,2.73,RU,1746631518
484,guelph,43.5501,-80.2497,17.22,78,40,2.57,CA,1746631261
485,arawa,-6.2132,155.5367,25.77,92,100,1.32,PG,1746631520
486,dalbandin,28.8947,64.4101,35.54,8,26,3.73,PK,1746631521
487,micheweni,-4.9667,39.8333,26.62,73,100,7.34,TZ,1746631523
488,akureyri,65.6835,-18.0878,12.96,62,75,9.77,IS,1746631524
489,basoko,1.2391,23.616,22.67,90,100,1.78,CD,1746631525
490,bairnsdale,-37.8333,147.6167,11.14,66,39,0.89,AU,1746631526
491,begoro,6.3871,-0.3774,32.9,42,90,1.25,GH,1746631527
492,chanika,-5.4167,38.0167,20.83,90,95,1.93,TZ,1746631528
493,denison,33.7557,-96.5367,18.46,83,100,2.57,US,1746631522
494,grand falls-windsor,48.9332,-55.6649,20.84,55,100,2.68,CA,1746631530
495,fort valley,32.5538,-83.8874,18.55,94,100,1.6,US,1746631531
496,borgarnes,64.5383,-21.9206,7.09,85,100,2.95,IS,1746631532
497,nicoya,10.1483,-85.452,30.29,63,85,1.0,CR,1746631533
498,edgewater,28.9889,-80.9023,29.49,61,20,4.12,US,1746631534
499,djibo,14.1022,-1.6306,41.33,16,3,3.41,BF,1746631535
500,pingliang,35.5392,106.6861,17.22,29,100,2.31,CN,1746631430
501,palapag,12.5458,125.1147,25.18,94,78,2.25,PH,1746631537
502,bayramaly,37.6185,62.1671,27.86,31,9,7.73,TM,1746631538
503,voinjama,8.4219,-9.7478,30.32,57,83,0.26,LR,1746631539
504,hirara,24.8,125.2833,22.15,68,100,6.69,JP,1746631540
505,yung shue wan,22.2333,114.1167,26.49,87,100,8.93,HK,1746631542
506,hereford,52.0568,-2.7148,17.34,64,98,3.79,GB,1746631543
507,niquero,20.0431,-77.5828,28.42,66,5,3.82,CU,1746631544
508,honmachi,32.5,130.6,15.27,76,0,0.9,JP,1746631545
509,dien bien phu,21.3833,103.0167,24.89,69,2,1.23,VN,1746631546
510,taghazout,30.5426,-9.7112,20.72,64,5,4.62,MA,1746631290
511,kotabumi,-4.8333,104.9,25.49,89,100,2.08,ID,1746631549
512,el calafate,-50.3408,-72.2768,3.89,73,61,0.77,AR,1746631551
513,bodaybo,57.8506,114.1933,-0.93,94,66,0.61,RU,1746631552
514,chadan,51.2833,91.5833,10.93,38,66,2.95,RU,1746631553
515,san rafael,-34.6177,-68.3301,12.8,39,100,3.84,AR,1746631458
516,stevens point,44.5236,-89.5746,14.97,69,100,4.63,US,1746631542
517,mombetsu,44.3525,143.3525,5.08,83,100,2.03,JP,1746631557
518,jaisalmer,26.9147,70.9181,34.85,26,52,4.25,IN,1746631558
519,punta gorda,26.9298,-82.0454,29.03,73,40,4.12,US,1746631312
520,rokupr,8.6717,-12.395,35.96,43,67,1.12,SL,1746631561
521,mingyue,43.1069,128.9217,8.8,66,93,0.99,CN,1746631562
522,salinopolis,-0.6136,-47.3561,28.1,81,15,5.92,BR,1746631563
523,saint-joseph,-21.3667,55.6167,24.21,88,98,7.64,RE,1746631564
524,kisangani,0.5167,25.2,21.86,97,100,0.35,CD,1746631558
525,hampton bays,40.869,-72.5176,17.14,71,100,3.95,US,1746631304
526,zavitinsk,50.1167,129.45,8.07,52,52,1.25,RU,1746631567
527,gebeit,21.0667,36.3167,33.47,8,0,3.5,SD,1746631568
528,kiboga,0.9161,31.7742,18.65,96,100,1.43,UG,1746631569
529,port saint john's,-31.6229,29.5448,22.23,76,0,2.45,ZA,1746631570
530,ocean shores,46.9737,-124.1563,11.92,94,100,6.17,US,1746631571
531,coxen hole,16.3244,-86.5366,30.6,74,0,7.2,HN,1746631573
532,novyy urengoy,66.0833,76.6333,0.93,94,100,8.84,RU,1746631574
533,chatham,51.3789,0.5279,15.06,62,99,4.02,GB,1746631575
534,basco,20.4487,121.9702,27.56,82,66,4.85,PH,1746631576
535,alpena,45.0617,-83.4327,10.18,81,0,6.17,US,1746631577
536,puerto armuelles,8.2833,-82.8667,26.16,79,100,2.24,PA,1746631578
537,ruteng,-8.6136,120.4721,17.76,95,100,0.28,ID,1746631579
538,gereida,11.2811,25.1414,37.95,5,62,4.23,SD,1746631580
539,luderitz,-26.6481,15.1594,22.83,52,1,4.46,NA,1746631581
540,saynshand,44.8824,110.1163,10.93,50,71,6.51,MN,1746631582
541,brookings,44.3114,-96.7984,17.25,51,0,6.17,US,1746631312
542,serhetabat,35.2799,62.3438,24.85,40,0,4.68,TM,1746631584
543,camabatela,-8.1881,15.375,24.27,62,93,2.59,AO,1746631585
544,igarka,67.4667,86.5833,2.65,94,100,7.71,RU,1746631586
545,isangel,-19.55,169.2667,25.72,85,100,5.14,VU,1746631368
546,kabalo,-6.05,26.9167,26.5,73,50,2.06,CD,1746631588
547,argungu,12.7433,4.5269,41.5,8,98,2.86,NG,1746631469
548,crystal city,28.6775,-99.8281,24.06,64,40,1.54,US,1746631592
549,neyshabur,36.2133,58.7958,22.86,34,34,2.02,IR,1746631593
550,kinablangan,7.6947,126.5503,24.23,88,100,2.14,PH,1746631594
551,island harbour,50.724,-1.2758,17.8,57,100,0.89,GB,1746631595
552,ixtapa,20.7,-105.2,26.24,73,0,1.54,MX,1746631596
553,spanish wells,26.323,-81.7957,30.57,64,0,4.63,US,1746631597
554,ioannina,39.6675,20.8508,23.86,33,20,5.14,GR,1746631325
555,hastings,50.8552,0.5729,14.99,70,100,7.22,GB,1746631599
556,rio preto da eva,-2.6994,-59.6997,28.36,79,24,1.32,BR,1746631600
557,mthatha,-31.5889,28.7844,24.31,64,0,3.6,ZA,1746631602
558,vyazemskiy,47.5378,134.7525,8.13,80,100,1.12,RU,1746631603
559,staraya kulatka,52.7167,47.6167,12.31,61,100,1.88,RU,1746631604
560,reggane,26.7158,0.1714,37.75,16,95,8.89,DZ,1746631605
561,kendari,-3.945,122.4989,24.94,94,98,0.52,ID,1746631606
562,cukurca,37.2481,43.6136,17.89,52,10,1.47,TR,1746631607
563,caleta de carquin,-11.0925,-77.6267,20.55,79,14,3.05,PE,1746631609
564,zouerate,22.7187,-12.4521,33.99,19,75,4.22,MR,1746631610
565,long xuyen,10.3833,105.4167,29.13,85,91,3.73,VN,1746631611
566,charters towers,-20.1,146.2667,18.85,88,98,3.22,AU,1746631612
567,pago pago,-14.2781,-170.7025,27.33,80,98,13.11,AS,1746631613
568,ghat,24.9647,10.1728,39.66,7,17,6.33,LY,1746631614
569,guacimo,10.2104,-83.6807,30.16,64,57,1.3,CR,1746631615
570,labytnangi,66.6572,66.4183,0.58,86,54,6.3,RU,1746631616
571,tarawa,1.419,172.984,28.05,89,40,4.63,KI,1746631514
